Database,Table,Col #,Column,Data Type,Nullable,Key,Default,Extra,Charset,Collation,Comment
ps_rpt,classschedule_v,35,instructmodsourcekey,varchar(6),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,36,instructionmode,varchar(60),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,classschedule_v,37,dt,datetime,YES,,,,,,
ps_rpt,classschedule_v,38,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,degreeawards_v,1,employeeid,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,degreeawards_v,2,degreesourcekey,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,degreeawards_v,3,highschool,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,degreeawards_v,4,highschoolsourcekey,varchar(11),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,degreeawards_v,5,degreestatussourcekey,varchar(1),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,degreeawards_v,6,institution,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,degreeawards_v,7,institutionsourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,degreeawards_v,8,majorsourcekey,varchar(10),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,degreeawards_v,9,degreeconferdate,date,YES,,,,,,
ps_rpt,degreeawards_v,10,degreestatusdate,date,YES,,,,,,
ps_rpt,degreeawards_v,11,dt,datetime,YES,,,,,,
ps_rpt,degreeawards_v,12,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,lok_acad_group_v,1,sourcekey,varchar(5),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,lok_acad_group_v,2,description,varchar(30),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,lok_acad_group_v,3,effectivestatus,varchar(1),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,lok_acad_group_v,4,effectivedate,date,NO,,,,,,
ps_rpt,lok_acad_group_v,5,active,tinyint(1),YES,,,,,,
ps_rpt,lok_acad_group_v,6,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,lok_acad_org_v,1,sourcekey,varchar(10),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,lok_acad_org_v,2,description,varchar(30),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,lok_acad_org_v,3,effectivestatus,varchar(1),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,lok_acad_org_v,4,effectivedate,date,NO,,,,,,
ps_rpt,lok_acad_org_v,5,active,tinyint(1),YES,,,,,,
ps_rpt,lok_acad_org_v,6,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,lok_acad_prog_v,1,sourcekey,varchar(5),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,lok_acad_prog_v,2,description,varchar(30),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,lok_acad_prog_v,3,effectivestatus,varchar(1),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,lok_acad_prog_v,4,effectivedate,date,NO,,,,,,
ps_rpt,lok_acad_prog_v,5,active,tinyint(1),YES,,,,,,
ps_rpt,lok_acad_prog_v,6,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,lok_org_location_v,1,ext_org_id,varchar(11),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,lok_org_location_v,2,descr50,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,lok_org_location_v,3,dt,datetime,YES,,,,,,
ps_rpt,lok_org_location_v,4,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,lok_term_v,1,sourcekey,varchar(4),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,lok_term_v,2,description,varchar(30),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,lok_term_v,3,sessioncode,varchar(3),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,lok_term_v,4,weeksofinstruction,tinyint,YES,,,,,,
ps_rpt,lok_term_v,5,termcategory,varchar(30),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,lok_term_v,6,termtype,varchar(6),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,lok_term_v,7,academicyear,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,lok_term_v,8,termbegindate,date,YES,,,,,,
ps_rpt,lok_term_v,9,termenddate,date,YES,,,,,,
ps_rpt,lok_term_v,10,active,tinyint(1),YES,,,,,,
ps_rpt,lok_term_v,11,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,person_name_deprecated,1,employeeid,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,person_name_deprecated,2,person_name,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,person_name_deprecated,3,first_name,varchar(30),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,person_name_deprecated,4,middle_name,varchar(30),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,person_name_deprecated,5,last_name,varchar(30),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,person_name_deprecated,6,name_suffix,varchar(15),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,person_name_deprecated,7,first_mi_last_suffix,varchar(83),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,person_name_deprecated,8,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,ps_class_capacity_v,1,crse_id,varchar(6),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,ps_class_capacity_v,2,classnumber,varchar(6),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,ps_class_capacity_v,3,strm,varchar(4),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,ps_class_capacity_v,4,enrollment_capacity,mediumint,YES,,,,,,
ps_rpt,ps_class_capacity_v,5,class_enroll_total,mediumint,YES,,,,,,
ps_rpt,ps_class_capacity_v,6,reserve_capacity,mediumint,YES,,,,,,
ps_rpt,ps_class_capacity_v,7,reserve_capacity_enroll_total,mediumint,YES,,,,,,
ps_rpt,ps_class_capacity_v,8,rqrmnt_group,varchar(6),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,ps_class_capacity_v,9,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,ps_course_catalog_v,1,crse_id,varchar(6),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,ps_course_catalog_v,2,primarysubject,varchar(3),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,ps_course_catalog_v,3,primarycatalognumber,varchar(10),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,ps_course_catalog_v,4,coursetitlelong,varchar(100),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,ps_course_catalog_v,5,descriptionlong,blob,YES,,,,,,
ps_rpt,ps_course_catalog_v,6,gradingbasis,varchar(3),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,ps_course_catalog_v,7,rqrmnt_group,varchar(6),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,ps_course_catalog_v,8,rqrmnt_group_long_description,varchar(254),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,ps_course_catalog_v,9,academicgroup,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,ps_course_catalog_v,10,academicorganization,varchar(10),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,ps_course_catalog_v,11,effectivestatus,varchar(1),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,ps_course_catalog_v,12,effectivedate,date,YES,,,,,,
ps_rpt,ps_course_catalog_v,13,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,ps_ext_degree_v,1,emplid,varchar(8),YES,MUL,,,latin1,latin1_swedish_ci,
ps_rpt,ps_ext_degree_v,2,ext_org_id,varchar(11),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,ps_ext_degree_v,3,degree,varchar(8),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,ps_ext_degree_v,4,degree_status,varchar(1),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,ps_ext_degree_v,5,field_of_study_1,varchar(30),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,ps_ext_degree_v,6,field_of_study_2,varchar(30),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,ps_ext_degree_v,7,dt,datetime,YES,,,,,,
ps_rpt,ps_ext_degree_v,8,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,registration_v,1,employeeid,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,2,courseid,varchar(6),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,3,classnumber,varchar(5),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,4,termsourcekey,varchar(4),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,5,academiclevel,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,6,classenrollstatussourcekey,varchar(1),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,7,classmeetingpattern,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,8,classnumbersection,varchar(20),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,9,classnumbersectionsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,10,coursecareersourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,11,coursetype,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,12,coursetypesourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,13,creditsattempted,"float(5,2)",YES,,,,,,
ps_rpt,registration_v,14,creditsearned,"float(5,2)",YES,,,,,,
ps_rpt,registration_v,15,dropcount,int,YES,,,,,,
ps_rpt,registration_v,16,enrolledindicator,varchar(25),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,17,ethnicity,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,18,faculty,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,19,gender,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,20,gendersourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,21,grade,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,22,gradesourcekey,varchar(3),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,23,institution,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,24,major,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,25,majorsourcekey,varchar(10),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,26,programstatussourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,27,registrationdropdate,date,YES,,,,,,
ps_rpt,registration_v,28,term,varchar(11),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,registration_v,29,dt,datetime,YES,,,,,,
ps_rpt,registration_v,30,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,studentgroups_v,1,employeeid,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,studentgroups_v,2,termsourcekey,varchar(4),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,studentgroups_v,3,studentgroupsourcekey,varchar(5),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,studentgroups_v,4,descrshort,varchar(10),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentgroups_v,5,studentgroup,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentgroups_v,6,groupstartdate,date,YES,,,,,,
ps_rpt,studentgroups_v,7,groupenddate,date,YES,,,,,,
ps_rpt,studentgroups_v,8,dt,datetime,YES,,,,,,
ps_rpt,studentgroups_v,9,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,studentplan_v,1,termsourcekey,varchar(4),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,2,employeeid,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,3,academiclevelsourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,4,citizenshipsourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,5,cumulativecreditsattempted,"float(8,3)",YES,,,,,,
ps_rpt,studentplan_v,6,cumulativecreditsearned,"float(8,3)",YES,,,,,,
ps_rpt,studentplan_v,7,cumulativegpa,"float(8,3)",YES,,,,,,
ps_rpt,studentplan_v,8,declaredate,date,YES,,,,,,
ps_rpt,studentplan_v,9,enrolledindicator,varchar(25),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,10,expectedgraduationterm,varchar(27),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,11,expectedgradtermsourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,12,fullyenrolleddate,date,YES,,,,,,
ps_rpt,studentplan_v,13,gendersourcekey,varchar(1),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,14,gpacumulativeband,varchar(11),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,15,gpatermband,varchar(11),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,16,graduationapplystatussourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,17,major,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,18,majorsourcekey,varchar(10),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,19,plan,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,20,plansourcekey,varchar(10),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,21,primaryacademicgroupsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,22,programsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,23,programstatussourcekey,varchar(2),YES,MUL,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,24,starttermforinstsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,25,starttermformajorsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,26,starttermforprogramsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentplan_v,27,dt,datetime,YES,,,,,,
ps_rpt,studentplan_v,28,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,studentterm_v,1,termsourcekey,varchar(4),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,2,employeeid,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,3,academiclevelsourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,4,citizenshipsourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,5,cumulativecreditsattempted,"float(8,3)",YES,,,,,,
ps_rpt,studentterm_v,6,cumulativecreditsearned,"float(8,3)",YES,,,,,,
ps_rpt,studentterm_v,7,cumulativegpa,"float(8,3)",YES,,,,,,
ps_rpt,studentterm_v,8,enrolledindicator,varchar(25),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,9,expectedgraduationterm,varchar(27),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,10,expectedgradtermsourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,11,fullyenrolleddate,date,YES,,,,,,
ps_rpt,studentterm_v,12,gendersourcekey,varchar(1),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,13,gpacumulativeband,varchar(11),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,14,gpatermband,varchar(11),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,15,graduationapplystatussourcekey,varchar(5),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,16,major,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,17,majorsourcekey,varchar(10),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,18,plan,varchar(50),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,19,plansourcekey,varchar(10),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,20,primaryacademicgroupsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,21,programsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,22,programstatussourcekey,varchar(2),YES,MUL,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,23,starttermforinstsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,24,starttermformajorsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,25,starttermforprogramsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,studentterm_v,26,dt,datetime,YES,,,,,,
ps_rpt,studentterm_v,27,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,ub_display_name_v,1,emplid,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,ub_display_name_v,2,name_type,varchar(3),NO,,,,latin1,latin1_swedish_ci,
ps_rpt,ub_display_name_v,3,effdt,date,NO,,,,,,
ps_rpt,ub_display_name_v,4,eff_status,varchar(1),NO,,,,latin1,latin1_swedish_ci,
ps_rpt,ub_display_name_v,5,name,varchar(50),NO,,,,latin1,latin1_swedish_ci,
ps_rpt,ub_display_name_v,6,name_prefix,varchar(4),NO,,,,latin1,latin1_swedish_ci,
ps_rpt,ub_display_name_v,7,name_suffix,varchar(15),NO,,,,latin1,latin1_swedish_ci,
ps_rpt,ub_display_name_v,8,last_name,varchar(30),NO,,,,latin1,latin1_swedish_ci,
ps_rpt,ub_display_name_v,9,first_name,varchar(30),NO,,,,latin1,latin1_swedish_ci,
ps_rpt,ub_display_name_v,10,middle_name,varchar(30),NO,,,,latin1,latin1_swedish_ci,
ps_rpt,ub_display_name_v,11,name_display,varchar(50),NO,,,,latin1,latin1_swedish_ci,
ps_rpt,ub_display_name_v,12,name_formal,varchar(60),NO,,,,latin1,latin1_swedish_ci,
ps_rpt,ub_display_name_v,13,lastupddttm,date,YES,,,,,,
ps_rpt,ub_display_name_v,14,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
ps_rpt,viewhelperaddresslookup_v,1,emplid,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,viewhelperaddresslookup_v,2,address_type,varchar(4),NO,PRI,,,latin1,latin1_swedish_ci,
ps_rpt,viewhelperaddresslookup_v,3,effdt,date,NO,PRI,,,,,
ps_rpt,viewhelperaddresslookup_v,4,eff_status,varchar(1),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,viewhelperaddresslookup_v,5,address1,varchar(55),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,viewhelperaddresslookup_v,6,address2,varchar(55),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,viewhelperaddresslookup_v,7,address3,varchar(55),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,viewhelperaddresslookup_v,8,address4,varchar(55),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,viewhelperaddresslookup_v,9,city,varchar(30),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,viewhelperaddresslookup_v,10,county,varchar(30),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,viewhelperaddresslookup_v,11,state,varchar(10),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,viewhelperaddresslookup_v,12,postal,varchar(12),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,viewhelperaddresslookup_v,13,country,varchar(3),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,viewhelperaddresslookup_v,14,statedescr,varchar(30),YES,,,,latin1,latin1_swedish_ci,
ps_rpt,viewhelperaddresslookup_v,15,ts,timestamp,NO,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
research,books,1,userid,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
research,books,2,title,varchar(255),NO,PRI,,,latin1,latin1_swedish_ci,
research,books,3,additional,varchar(255),YES,,,,latin1,latin1_swedish_ci,
research,books,4,pmonth,int,YES,,,,,,
research,books,5,pyear,int,NO,,,,,,
research,books,6,errata,varchar(255),YES,,,,latin1,latin1_swedish_ci,
research,books,7,isbn10,char(10),YES,,,,latin1,latin1_swedish_ci,
research,books,8,isbn13,char(14),YES,,,,latin1,latin1_swedish_ci,
research,books,9,dt,datetime,YES,,,,,,
research,dissertations,1,userid,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
research,dissertations,2,title,text,NO,,,,latin1,latin1_swedish_ci,
research,dissertations,3,dt,datetime,NO,,,,,,
research,lab_equip,1,bldabr,varchar(6),NO,PRI,,,latin1,latin1_swedish_ci,
research,lab_equip,2,room_arch,varchar(5),NO,PRI,,,latin1,latin1_swedish_ci,
research,lab_equip,3,mission,varchar(20),YES,,,,latin1,latin1_swedish_ci,
research,lab_equip,4,priority,tinyint,NO,,,,,,
research,lab_equip,5,item,varchar(100),NO,PRI,,,latin1,latin1_swedish_ci,
research,lab_equip,6,model,varchar(100),NO,PRI,,,latin1,latin1_swedish_ci,
research,lab_equip,7,status,"enum('Existing','New')",YES,,,,latin1,latin1_swedish_ci,
research,lab_equip,8,notes,varchar(100),YES,,,,latin1,latin1_swedish_ci,
research,lab_equip,9,quantity,smallint,NO,,,,,,
research,lab_equip,10,price,"float(7,2)",YES,,,,,,
research,lab_equip,11,requestor,varchar(8),NO,PRI,,,latin1,latin1_swedish_ci,
research,lab_equip,12,funder,varchar(8),YES,,,,latin1,latin1_swedish_ci,
research,lab_equip,13,dt,datetime,YES,,,,,,
research,lab_models,1,model,varchar(100),NO,PRI,,,latin1,latin1_swedish_ci,
research,lab_models,2,url,varchar(200),YES,,,,latin1,latin1_swedish_ci,
research,lab_models,3,price,"float(8,2)",YES,,,,,,
research,labs,1,abbr,varchar(20),NO,PRI,,,latin1,latin1_swedish_ci,
research,labs,2,name,varchar(100),NO,,,,latin1,latin1_swedish_ci,
research,labs,3,url,varchar(100),YES,,,,latin1,latin1_swedish_ci,
research,labs,4,description,blob,YES,,,,,,
research,labs,5,principal,varchar(8),NO,,,,latin1,latin1_swedish_ci,
research,labs,6,workstations,varchar(30),YES,,,,latin1,latin1_swedish_ci,
research,labs,7,workstations_url,varchar(70),YES,,,,latin1,latin1_swedish_ci,
research,labs,8,dt,datetime,NO,,,,,,
research,rf_appts,1,id,int,NO,PRI,,auto_increment,,,
research,rf_appts,2,majorsourcekey,varchar(10),YES,,,,latin1,latin1_swedish_ci,
research,rf_appts,3,termsourcekey,varchar(4),YES,,,,latin1,latin1_swedish_ci,
research,rf_appts,4,userid,varchar(8),YES,,,,latin1,latin1_swedish_ci,
research,rf_appts,5,project,varchar(10),YES,MUL,,,latin1,latin1_swedish_ci,
research,rf_appts,6,task,varchar(1),YES,,1,,latin1,latin1_swedish_ci,
research,rf_appts,7,award,varchar(10),YES,,,,latin1,latin1_swedish_ci,
research,rf_appts,8,appt_begin_date,date,YES,,,,,,
research,rf_appts,9,appt_end_date,date,YES,,,,,,
research,rf_appts,10,biweekly_comp,"decimal(6,2)",YES,,0.00,,,,
research,rf_appts,11,hrs_per_week,"decimal(6,2)",YES,,0.00,,,,
research,rf_appts,12,notes,blob,YES,,,,,,
research,rf_appts,13,editor,varchar(8),YES,,,,latin1,latin1_swedish_ci,
research,rf_appts,14,dt,datetime,YES,,,,,,
research,rf_appts,15,ts,timestamp,YES,,CURRENT_TIMESTAMP,DEFAULT_GENERATED on update CURRENT_TIMESTAMP,,,
research,siri_charges,1,id,mediumint,NO,PRI,,auto_increment,,,
research,siri_charges,2,account_number,varchar(20),NO,MUL,,,latin1,latin1_swedish_ci,
research,siri_charges,3,period_idx,smallint,NO,,,,,,
research,siri_charges,4,n_periods,smallint,YES,,,,,,
research,siri_charges,5,period_name,varchar(6),YES,,,,latin1,latin1_swedish_ci,
research,siri_charges,6,calc_charge,"float(11,2)",YES,,,,,,
research,siri_charges,7,actl_charge,"float(11,2)",YES,,,,,,
research,siri_charges,8,dt,datetime,YES,,,,,,
research,siri_money,1,id,mediumint,NO,PRI,,auto_increment,,,
research,siri_money,2,trial_balance,varchar(75),YES,,,,latin1,latin1_swedish_ci,
research,siri_money,3,account_number,varchar(20),NO,UNI,,,latin1,latin1_swedish_ci,
research,siri_money,4,project_title,varchar(20),NO,,,,latin1,latin1_swedish_ci,
research,siri_money,5,pi_name,varchar(100),NO,,,,latin1,latin1_swedish_ci,
research,siri_money,6,project_description,varchar(255),YES,,,,latin1,latin1_swedish_ci,
research,siri_money,7,begin_date,date,YES,,,,,,
research,siri_money,8,end_date,date,YES,,,,,,
research,siri_money,9,budget_amount,"float(10,2)",YES,,,,,,
research,siri_money,10,dt,datetime,YES,,,,,,
research,siri_userids,1,id,mediumint,NO,PRI,,auto_increment,,,
research,siri_userids,2,userid,varchar(8),YES,,,,latin1,latin1_swedish_ci,
research,siri_userids,3,fullname,varchar(35),NO,UNI,,,latin1,latin1_swedish_ci,
research,siri_userids,4,dt,datetime,YES,,,,,,
research,spo_awards,1,project_number,varchar(10),NO,PRI,,,latin1,latin1_swedish_ci,
research,spo_awards,2,task_number,varchar(10),NO,PRI,,,latin1,latin1_swedish_ci,
research,spo_awards,3,award_number,varchar(10),NO,PRI,,,latin1,latin1_swedish_ci,
research,spo_awards,4,application_number,varchar(8),NO,,,,latin1,latin1_swedish_ci,
research,spo_awards,5,application_type,varchar(15),NO,,,,latin1,latin1_swedish_ci,
research,spo_awards,6,proj_dir,varchar(35),NO,,,,latin1,latin1_swedish_ci,
research,spo_awards,7,co_proj_dir_1,varchar(35),YES,,,,latin1,latin1_swedish_ci,
research,spo_awards,8,co_proj_dir_2,varchar(35),YES,,,,latin1,latin1_swedish_ci,
research,spo_awards,9,co_proj_dir_3,varchar(35),YES,,,,latin1,latin1_swedish_ci,
research,spo_awards,10,co_proj_dir_4,varchar(35),YES,,,,latin1,latin1_swedish_ci,
research,spo_awards,11,co_proj_dir_5,varchar(35),YES,,,,latin1,latin1_swedish_ci,
